Term,SubjectCode,CourseCode,Instructor,Section,QuestionID,QuestionText,ChoiceText,Count
FA15,MATH,10A,"Eggers, John Dietrich",A05,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,2
FA15,MATH,10A,"Eggers, John Dietrich",A05,8,Instructor explains the [coursetype] material well.,strongly agree,6
FA15,MATH,10A,"Eggers, John Dietrich",A05,9,Lectures hold your attention.,agree,5
FA15,MATH,10A,"Eggers, John Dietrich",A05,9,Lectures hold your attention.,disagree,2
FA15,MATH,10A,"Eggers, John Dietrich",A05,9,Lectures hold your attention.,neither agree nor disagree,2
FA15,MATH,10A,"Eggers, John Dietrich",A05,9,Lectures hold your attention.,strongly agree,5
FA15,MATH,10A,"Eggers, John Dietrich",A05,10,Instructor's lecture style facilitates note-taking.,agree,4
FA15,MATH,10A,"Eggers, John Dietrich",A05,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,3
FA15,MATH,10A,"Eggers, John Dietrich",A05,10,Instructor's lecture style facilitates note-taking.,strongly agree,7
FA15,MATH,10A,"Eggers, John Dietrich",A05,20,This [coursetype] is difficult relative to others.,agree,3
FA15,MATH,10A,"Eggers, John Dietrich",A05,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,8
FA15,MATH,10A,"Eggers, John Dietrich",A05,20,This [coursetype] is difficult relative to others.,strongly agree,3
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,0-1,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,12-13,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,14-15,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,2-3,3
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,4-5,6
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,6-7,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,24,How many hours a week do you spend studying outside of class on average?,8-9,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,26,Do you recommend this [coursetype] overall?,No,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,26,Do you recommend this [coursetype] overall?,Yes,13
FA15,MATH,10A,"Eggers, John Dietrich",A05,27,Do you recommend this professor overall?,No,1
FA15,MATH,10A,"Eggers, John Dietrich",A05,27,Do you recommend this professor overall?,Yes,13
FA15,MATH,10A,"Eggers, John Dietrich",A06,2,Your reason for taking this class is,gen. ed.,3
FA15,MATH,10A,"Eggers, John Dietrich",A06,2,Your reason for taking this class is,major,7
FA15,MATH,10A,"Eggers, John Dietrich",A06,3,What grade do you expect in this class?,A,3
FA15,MATH,10A,"Eggers, John Dietrich",A06,3,What grade do you expect in this class?,B,6
FA15,MATH,10A,"Eggers, John Dietrich",A06,3,What grade do you expect in this class?,C,2
FA15,MATH,10A,"Eggers, John Dietrich",A06,5,Instructor displays a proficient command of the material.,agree,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,5,Instructor displays a proficient command of the material.,strongly agree,7
FA15,MATH,10A,"Eggers, John Dietrich",A06,8,Instructor explains the [coursetype] material well.,agree,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,8,Instructor explains the [coursetype] material well.,disagree,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,8,Instructor explains the [coursetype] material well.,strongly agree,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,8,Instructor explains the [coursetype] material well.,strongly disagree,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,9,Lectures hold your attention.,agree,6
FA15,MATH,10A,"Eggers, John Dietrich",A06,9,Lectures hold your attention.,disagree,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,9,Lectures hold your attention.,neither agree nor disagree,3
FA15,MATH,10A,"Eggers, John Dietrich",A06,9,Lectures hold your attention.,strongly agree,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,10,Instructor's lecture style facilitates note-taking.,agree,7
FA15,MATH,10A,"Eggers, John Dietrich",A06,10,Instructor's lecture style facilitates note-taking.,strongly agree,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,20,This [coursetype] is difficult relative to others.,agree,3
FA15,MATH,10A,"Eggers, John Dietrich",A06,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,20,This [coursetype] is difficult relative to others.,strongly agree,5
FA15,MATH,10A,"Eggers, John Dietrich",A06,24,How many hours a week do you spend studying outside of class on average?,2-3,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,24,How many hours a week do you spend studying outside of class on average?,4-5,5
FA15,MATH,10A,"Eggers, John Dietrich",A06,24,How many hours a week do you spend studying outside of class on average?,6-7,4
FA15,MATH,10A,"Eggers, John Dietrich",A06,24,How many hours a week do you spend studying outside of class on average?,8-9,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,26,Do you recommend this [coursetype] overall?,No,2
FA15,MATH,10A,"Eggers, John Dietrich",A06,26,Do you recommend this [coursetype] overall?,Yes,10
FA15,MATH,10A,"Eggers, John Dietrich",A06,27,Do you recommend this professor overall?,No,1
FA15,MATH,10A,"Eggers, John Dietrich",A06,27,Do you recommend this professor overall?,Yes,11
FA15,MATH,10A,"Gawlik, Evan Scott",C01,2,Your reason for taking this class is,gen. ed.,8
FA15,MATH,10A,"Gawlik, Evan Scott",C01,2,Your reason for taking this class is,major,12
FA15,MATH,10A,"Gawlik, Evan Scott",C01,3,What grade do you expect in this class?,A,7
FA15,MATH,10A,"Gawlik, Evan Scott",C01,3,What grade do you expect in this class?,B,10
FA15,MATH,10A,"Gawlik, Evan Scott",C01,3,What grade do you expect in this class?,C,2
FA15,MATH,10A,"Gawlik, Evan Scott",C01,3,What grade do you expect in this class?,P,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,5,Instructor displays a proficient command of the material.,agree,2
FA15,MATH,10A,"Gawlik, Evan Scott",C01,5,Instructor displays a proficient command of the material.,neither agree nor disagree,4
FA15,MATH,10A,"Gawlik, Evan Scott",C01,5,Instructor displays a proficient command of the material.,strongly agree,14
FA15,MATH,10A,"Gawlik, Evan Scott",C01,8,Instructor explains the [coursetype] material well.,agree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,8,Instructor explains the [coursetype] material well.,disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,4
FA15,MATH,10A,"Gawlik, Evan Scott",C01,8,Instructor explains the [coursetype] material well.,strongly agree,10
FA15,MATH,10A,"Gawlik, Evan Scott",C01,9,Lectures hold your attention.,agree,2
FA15,MATH,10A,"Gawlik, Evan Scott",C01,9,Lectures hold your attention.,disagree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,9,Lectures hold your attention.,neither agree nor disagree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,9,Lectures hold your attention.,strongly agree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C01,9,Lectures hold your attention.,strongly disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,10,Instructor's lecture style facilitates note-taking.,agree,4
FA15,MATH,10A,"Gawlik, Evan Scott",C01,10,Instructor's lecture style facilitates note-taking.,disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,10,Instructor's lecture style facilitates note-taking.,strongly agree,14
FA15,MATH,10A,"Gawlik, Evan Scott",C01,20,This [coursetype] is difficult relative to others.,agree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,20,This [coursetype] is difficult relative to others.,disagree,6
FA15,MATH,10A,"Gawlik, Evan Scott",C01,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,3
FA15,MATH,10A,"Gawlik, Evan Scott",C01,20,This [coursetype] is difficult relative to others.,strongly agree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,20,This [coursetype] is difficult relative to others.,strongly disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,0-1,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,12-13,1
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,2-3,7
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,4-5,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,6-7,3
FA15,MATH,10A,"Gawlik, Evan Scott",C01,24,How many hours a week do you spend studying outside of class on average?,8-9,3
FA15,MATH,10A,"Gawlik, Evan Scott",C01,26,Do you recommend this [coursetype] overall?,No,3
FA15,MATH,10A,"Gawlik, Evan Scott",C01,26,Do you recommend this [coursetype] overall?,Yes,17
FA15,MATH,10A,"Gawlik, Evan Scott",C01,27,Do you recommend this professor overall?,No,5
FA15,MATH,10A,"Gawlik, Evan Scott",C01,27,Do you recommend this professor overall?,Yes,15
FA15,MATH,10A,"Gawlik, Evan Scott",C02,2,Your reason for taking this class is,gen. ed.,9
FA15,MATH,10A,"Gawlik, Evan Scott",C02,2,Your reason for taking this class is,interest,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,2,Your reason for taking this class is,major,15
FA15,MATH,10A,"Gawlik, Evan Scott",C02,3,What grade do you expect in this class?,A,12
FA15,MATH,10A,"Gawlik, Evan Scott",C02,3,What grade do you expect in this class?,B,7
FA15,MATH,10A,"Gawlik, Evan Scott",C02,3,What grade do you expect in this class?,C,4
FA15,MATH,10A,"Gawlik, Evan Scott",C02,3,What grade do you expect in this class?,D,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,5,Instructor displays a proficient command of the material.,agree,8
FA15,MATH,10A,"Gawlik, Evan Scott",C02,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,5,Instructor displays a proficient command of the material.,strongly agree,16
FA15,MATH,10A,"Gawlik, Evan Scott",C02,8,Instructor explains the [coursetype] material well.,agree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C02,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C02,8,Instructor explains the [coursetype] material well.,strongly agree,13
FA15,MATH,10A,"Gawlik, Evan Scott",C02,9,Lectures hold your attention.,agree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C02,9,Lectures hold your attention.,disagree,2
FA15,MATH,10A,"Gawlik, Evan Scott",C02,9,Lectures hold your attention.,neither agree nor disagree,8
FA15,MATH,10A,"Gawlik, Evan Scott",C02,9,Lectures hold your attention.,strongly agree,10
FA15,MATH,10A,"Gawlik, Evan Scott",C02,10,Instructor's lecture style facilitates note-taking.,agree,6
FA15,MATH,10A,"Gawlik, Evan Scott",C02,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,10,Instructor's lecture style facilitates note-taking.,strongly agree,18
FA15,MATH,10A,"Gawlik, Evan Scott",C02,20,This [coursetype] is difficult relative to others.,agree,6
FA15,MATH,10A,"Gawlik, Evan Scott",C02,20,This [coursetype] is difficult relative to others.,disagree,4
FA15,MATH,10A,"Gawlik, Evan Scott",C02,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C02,20,This [coursetype] is difficult relative to others.,strongly agree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C02,20,This [coursetype] is difficult relative to others.,strongly disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,0-1,2
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,10-11,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,14-15,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,2-3,8
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,4-5,9
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,6-7,3
FA15,MATH,10A,"Gawlik, Evan Scott",C02,24,How many hours a week do you spend studying outside of class on average?,8-9,1
FA15,MATH,10A,"Gawlik, Evan Scott",C02,26,Do you recommend this [coursetype] overall?,No,2
FA15,MATH,10A,"Gawlik, Evan Scott",C02,26,Do you recommend this [coursetype] overall?,Yes,23
FA15,MATH,10A,"Gawlik, Evan Scott",C02,27,Do you recommend this professor overall?,Yes,25
FA15,MATH,10A,"Gawlik, Evan Scott",C03,2,Your reason for taking this class is,elective,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,2,Your reason for taking this class is,gen. ed.,8
FA15,MATH,10A,"Gawlik, Evan Scott",C03,2,Your reason for taking this class is,major,13
FA15,MATH,10A,"Gawlik, Evan Scott",C03,3,What grade do you expect in this class?,A,4
FA15,MATH,10A,"Gawlik, Evan Scott",C03,3,What grade do you expect in this class?,B,9
FA15,MATH,10A,"Gawlik, Evan Scott",C03,3,What grade do you expect in this class?,C,9
FA15,MATH,10A,"Gawlik, Evan Scott",C03,5,Instructor displays a proficient command of the material.,agree,8
FA15,MATH,10A,"Gawlik, Evan Scott",C03,5,Instructor displays a proficient command of the material.,disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,5,Instructor displays a proficient command of the material.,strongly agree,12
FA15,MATH,10A,"Gawlik, Evan Scott",C03,8,Instructor explains the [coursetype] material well.,agree,8
FA15,MATH,10A,"Gawlik, Evan Scott",C03,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,4
FA15,MATH,10A,"Gawlik, Evan Scott",C03,8,Instructor explains the [coursetype] material well.,strongly agree,9
FA15,MATH,10A,"Gawlik, Evan Scott",C03,8,Instructor explains the [coursetype] material well.,strongly disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,9,Lectures hold your attention.,agree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C03,9,Lectures hold your attention.,disagree,5
FA15,MATH,10A,"Gawlik, Evan Scott",C03,9,Lectures hold your attention.,neither agree nor disagree,3
FA15,MATH,10A,"Gawlik, Evan Scott",C03,9,Lectures hold your attention.,strongly agree,6
FA15,MATH,10A,"Gawlik, Evan Scott",C03,9,Lectures hold your attention.,strongly disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,10,Instructor's lecture style facilitates note-taking.,agree,7
FA15,MATH,10A,"Gawlik, Evan Scott",C03,10,Instructor's lecture style facilitates note-taking.,disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
FA15,MATH,10A,"Gawlik, Evan Scott",C03,10,Instructor's lecture style facilitates note-taking.,strongly agree,13
FA15,MATH,10A,"Gawlik, Evan Scott",C03,20,This [coursetype] is difficult relative to others.,agree,9
